1   Uranus     CASE  12   CLOUD15 Model Normal H2
 
     Cloud Densities - gm/cm**3
 
   Z       T        P      NH3 - H2O     H2O       NH4SH       NH3        H2S        CH4        Ar
  (km)    (K)     (bars)   Solution      Ice       Solid       Ice        Ice        Ice        Ice
 
 630.0  313.70  7.508E+01  2.107E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 631.0  312.92  7.446E+01  2.035E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 632.0  312.14  7.383E+01  1.965E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 633.0  311.36  7.321E+01  1.898E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 634.0  310.58  7.260E+01  1.832E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 635.0  309.79  7.198E+01  1.768E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 636.0  309.01  7.138E+01  1.706E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 637.0  308.23  7.077E+01  1.646E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 638.0  307.45  7.017E+01  1.587E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 639.0  306.67  6.957E+01  1.531E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 640.0  305.88  6.898E+01  1.476E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 641.0  305.10  6.839E+01  1.422E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 642.0  304.32  6.780E+01  1.371E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 643.0  303.54  6.722E+01  1.321E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 644.0  302.76  6.664E+01  1.272E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 645.0  301.97  6.606E+01  1.225E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 646.0  301.19  6.549E+01  1.180E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 647.0  300.41  6.492E+01  1.135E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 648.0  299.63  6.436E+01  1.142E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 649.0  298.85  6.380E+01  1.057E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 650.0  298.06  6.324E+01  1.016E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 651.0  297.28  6.268E+01  9.766E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 652.0  296.50  6.213E+01  9.388E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 653.0  295.72  6.159E+01  9.020E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 654.0  294.94  6.104E+01  8.667E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 655.0  294.15  6.050E+01  8.323E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 656.0  293.37  5.996E+01  7.993E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 657.0  292.59  5.943E+01  7.671E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 658.0  291.81  5.890E+01  7.363E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 659.0  291.03  5.837E+01  7.063E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 660.0  290.24  5.785E+01  6.775E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 661.0  289.46  5.733E+01  6.498E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 662.0  288.68  5.681E+01  6.228E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 663.0  287.90  5.630E+01  5.970E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 664.0  287.11  5.579E+01  5.720E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 665.0  286.33  5.528E+01  5.480E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 666.0  285.55  5.478E+01  5.246E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 667.0  284.76  5.428E+01  5.023E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 668.0  283.98  5.378E+01  4.807E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 669.0  283.20  5.329E+01  4.599E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 670.0  282.41  5.280E+01  4.400E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 671.0  281.63  5.231E+01  4.208E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 672.0  280.85  5.182E+01  4.021E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 673.0  280.06  5.134E+01  3.844E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 674.0  279.28  5.087E+01  3.672E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 675.0  278.50  5.039E+01  3.508E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 676.0  277.71  4.992E+01  3.349E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 677.0  276.93  4.945E+01  3.196E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 678.0  276.14  4.898E+01  3.052E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 679.0  275.36  4.852E+01  2.910E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 680.0  274.57  4.806E+01  2.776E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 681.0  273.79  4.761E+01  2.646E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 682.0  273.00  4.715E+01  2.522E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 683.0  272.22  4.670E+01  2.403E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 684.0  271.43  4.626E+01  0.000E+00  2.286E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 685.0  270.65  4.581E+01  0.000E+00  2.385E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 686.0  269.86  4.537E+01  0.000E+00  2.248E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 687.0  269.08  4.493E+01  0.000E+00  2.119E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 688.0  268.29  4.450E+01  0.000E+00  1.996E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 689.0  267.50  4.407E+01  0.000E+00  1.879E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 690.0  266.72  4.364E+01  0.000E+00  1.768E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 691.0  265.93  4.321E+01  0.000E+00  1.664E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 692.0  265.15  4.279E+01  0.000E+00  1.565E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 693.0  264.36  4.237E+01  0.000E+00  1.471E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 694.0  263.57  4.195E+01  0.000E+00  1.382E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 695.0  262.78  4.154E+01  0.000E+00  1.298E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 696.0  262.00  4.112E+01  0.000E+00  1.219E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 697.0  261.21  4.071E+01  0.000E+00  1.144E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 698.0  260.42  4.031E+01  0.000E+00  1.073E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 699.0  259.63  3.991E+01  0.000E+00  1.006E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 700.0  258.84  3.951E+01  0.000E+00  9.433E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 701.0  258.06  3.911E+01  0.000E+00  8.838E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 702.0  257.27  3.871E+01  0.000E+00  8.276E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 703.0  256.48  3.832E+01  0.000E+00  7.747E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 704.0  255.69  3.793E+01  0.000E+00  7.248E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 705.0  254.90  3.755E+01  0.000E+00  6.779E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 706.0  254.11  3.716E+01  0.000E+00  6.336E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 707.0  253.32  3.678E+01  0.000E+00  5.920E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 708.0  252.53  3.640E+01  0.000E+00  5.529E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 709.0  251.74  3.603E+01  0.000E+00  5.161E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 710.0  250.95  3.566E+01  0.000E+00  4.815E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 711.0  250.15  3.529E+01  0.000E+00  4.490E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 712.0  249.36  3.492E+01  0.000E+00  4.185E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 713.0  248.57  3.455E+01  0.000E+00  3.899E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 714.0  247.78  3.419E+01  0.000E+00  3.630E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 715.0  246.99  3.383E+01  0.000E+00  3.379E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 716.0  246.19  3.348E+01  0.000E+00  3.143E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 717.0  245.40  3.312E+01  0.000E+00  2.922E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 718.0  244.61  3.277E+01  0.000E+00  2.715E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 719.0  243.81  3.242E+01  0.000E+00  2.521E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 720.0  243.02  3.208E+01  0.000E+00  2.340E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 721.0  242.23  3.173E+01  0.000E+00  2.171E-06  4.681E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 722.0  241.43  3.139E+01  0.000E+00  2.013E-06  6.436E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 723.0  240.64  3.105E+01  0.000E+00  1.865E-06  5.965E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 724.0  239.84  3.072E+01  0.000E+00  1.728E-06  5.519E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 725.0  239.05  3.038E+01  0.000E+00  1.599E-06  5.098E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 726.0  238.25  3.005E+01  0.000E+00  1.479E-06  4.699E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 727.0  237.46  2.973E+01  0.000E+00  1.368E-06  4.323E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 728.0  236.66  2.940E+01  0.000E+00  1.264E-06  3.969E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 729.0  235.87  2.908E+01  0.000E+00  1.167E-06  3.634E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 730.0  235.07  2.876E+01  0.000E+00  1.077E-06  3.320E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 731.0  234.27  2.844E+01  0.000E+00  9.936E-07  3.025E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 732.0  233.48  2.812E+01  0.000E+00  9.159E-07  2.748E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 733.0  232.68  2.781E+01  0.000E+00  8.438E-07  2.490E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 734.0  231.88  2.750E+01  0.000E+00  7.768E-07  2.249E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 735.0  231.08  2.719E+01  0.000E+00  7.147E-07  2.024E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 736.0  230.29  2.689E+01  0.000E+00  6.572E-07  1.817E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 737.0  229.49  2.658E+01  0.000E+00  6.039E-07  1.625E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 738.0  228.69  2.628E+01  0.000E+00  5.545E-07  1.449E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 739.0  227.89  2.598E+01  0.000E+00  5.089E-07  1.287E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 740.0  227.09  2.569E+01  0.000E+00  4.666E-07  1.140E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 741.0  226.29  2.539E+01  0.000E+00  4.276E-07  1.006E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 742.0  225.49  2.510E+01  0.000E+00  3.916E-07  8.847E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 743.0  224.69  2.481E+01  0.000E+00  3.584E-07  7.757E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 744.0  223.89  2.453E+01  0.000E+00  3.277E-07  6.780E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 745.0  223.09  2.424E+01  0.000E+00  2.995E-07  5.908E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 746.0  222.29  2.396E+01  0.000E+00  2.735E-07  5.133E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 747.0  221.48  2.368E+01  0.000E+00  2.495E-07  4.447E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 748.0  220.68  2.340E+01  0.000E+00  2.275E-07  3.842E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 749.0  219.88  2.313E+01  0.000E+00  2.073E-07  3.311E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 750.0  219.07  2.285E+01  0.000E+00  1.887E-07  2.846E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 751.0  218.27  2.258E+01  0.000E+00  1.716E-07  2.440E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 752.0  217.47  2.231E+01  0.000E+00  1.560E-07  2.088E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 753.0  216.66  2.205E+01  0.000E+00  1.417E-07  1.782E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 754.0  215.86  2.178E+01  0.000E+00  1.286E-07  1.518E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 755.0  215.05  2.152E+01  0.000E+00  1.166E-07  1.290E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 756.0  214.25  2.126E+01  0.000E+00  1.056E-07  1.094E-06  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 757.0  213.44  2.100E+01  0.000E+00  9.562E-08  9.264E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 758.0  212.63  2.075E+01  0.000E+00  8.648E-08  7.828E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 759.0  211.82  2.049E+01  0.000E+00  7.815E-08  6.602E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 760.0  211.02  2.024E+01  0.000E+00  7.056E-08  5.557E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 761.0  210.21  1.999E+01  0.000E+00  6.365E-08  4.669E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 762.0  209.40  1.975E+01  0.000E+00  5.736E-08  3.916E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 763.0  208.59  1.950E+01  0.000E+00  5.165E-08  3.279E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 764.0  207.78  1.926E+01  0.000E+00  4.647E-08  2.740E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 765.0  206.97  1.902E+01  0.000E+00  4.176E-08  2.286E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 766.0  206.16  1.878E+01  0.000E+00  3.750E-08  1.904E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 767.0  205.35  1.854E+01  0.000E+00  3.364E-08  1.583E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 768.0  204.53  1.831E+01  0.000E+00  3.014E-08  1.313E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 769.0  203.72  1.808E+01  0.000E+00  2.699E-08  1.088E-07  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 770.0  202.91  1.785E+01  0.000E+00  2.413E-08  8.995E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 771.0  202.09  1.762E+01  0.000E+00  2.156E-08  7.424E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 772.0  201.28  1.739E+01  0.000E+00  1.925E-08  6.116E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 773.0  200.47  1.717E+01  0.000E+00  1.716E-08  5.029E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 774.0  199.65  1.695E+01  0.000E+00  1.528E-08  4.128E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 775.0  198.83  1.673E+01  0.000E+00  1.360E-08  3.381E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 776.0  198.02  1.651E+01  0.000E+00  1.208E-08  2.765E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 777.0  197.20  1.629E+01  0.000E+00  1.073E-08  2.256E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 778.0  196.38  1.608E+01  0.000E+00  9.512E-09  1.838E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 779.0  195.57  1.586E+01  0.000E+00  8.425E-09  1.494E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 780.0  194.75  1.565E+01  0.000E+00  7.454E-09  1.212E-08  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 781.0  193.93  1.544E+01  0.000E+00  6.586E-09  9.811E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 782.0  193.11  1.524E+01  0.000E+00  5.813E-09  7.927E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 783.0  192.29  1.503E+01  0.000E+00  5.125E-09  6.391E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 784.0  191.47  1.483E+01  0.000E+00  4.512E-09  5.141E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 785.0  190.64  1.463E+01  0.000E+00  3.968E-09  4.127E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 786.0  189.82  1.443E+01  0.000E+00  3.485E-09  3.306E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 787.0  189.00  1.423E+01  0.000E+00  3.057E-09  2.643E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 788.0  188.17  1.404E+01  0.000E+00  2.677E-09  2.107E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 789.0  187.35  1.384E+01  0.000E+00  2.342E-09  1.677E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 790.0  186.52  1.365E+01  0.000E+00  2.046E-09  1.331E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 791.0  185.70  1.346E+01  0.000E+00  1.785E-09  1.054E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 792.0  184.87  1.327E+01  0.000E+00  1.556E-09  8.328E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 793.0  184.04  1.309E+01  0.000E+00  1.353E-09  6.564E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 794.0  183.22  1.290E+01  0.000E+00  1.176E-09  5.160E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 795.0  182.39  1.272E+01  0.000E+00  1.020E-09  4.047E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 796.0  181.56  1.254E+01  0.000E+00  8.837E-10  3.166E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 797.0  180.73  1.236E+01  0.000E+00  7.644E-10  2.470E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 798.0  179.90  1.218E+01  0.000E+00  6.602E-10  1.922E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 799.0  179.07  1.201E+01  0.000E+00  5.693E-10  1.492E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 800.0  178.24  1.183E+01  0.000E+00  4.902E-10  1.155E-10  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 801.0  177.40  1.166E+01  0.000E+00  4.214E-10  8.911E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 802.0  176.57  1.149E+01  0.000E+00  3.616E-10  6.859E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 803.0  175.73  1.132E+01  0.000E+00  3.098E-10  5.265E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 804.0  174.90  1.115E+01  0.000E+00  2.650E-10  4.029E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 805.0  174.06  1.099E+01  0.000E+00  2.263E-10  3.074E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 806.0  173.23  1.083E+01  0.000E+00  1.929E-10  2.339E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 807.0  172.39  1.066E+01  0.000E+00  1.642E-10  1.774E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 808.0  171.55  1.050E+01  0.000E+00  1.395E-10  1.341E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 809.0  170.71  1.034E+01  0.000E+00  1.183E-10  1.011E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 810.0  169.87  1.019E+01  0.000E+00  1.001E-10  7.596E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 811.0  169.03  1.003E+01  0.000E+00  8.455E-11  5.689E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 812.0  168.19  9.877E+00  0.000E+00  7.129E-11  4.246E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 813.0  167.35  9.725E+00  0.000E+00  5.999E-11  3.159E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 814.0  166.51  9.574E+00  0.000E+00  5.039E-11  2.342E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 815.0  165.66  9.425E+00  0.000E+00  4.223E-11  1.730E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 816.0  164.82  9.278E+00  0.000E+00  3.533E-11  1.274E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 817.0  163.97  9.132E+00  0.000E+00  2.949E-11  9.342E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 818.0  163.13  8.987E+00  0.000E+00  2.456E-11  6.827E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 819.0  162.28  8.844E+00  0.000E+00  2.042E-11  4.971E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 820.0  161.43  8.703E+00  0.000E+00  1.693E-11  3.605E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 821.0  160.58  8.563E+00  0.000E+00  1.401E-11  2.605E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 822.0  159.73  8.425E+00  0.000E+00  1.157E-11  1.875E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 823.0  158.88  8.288E+00  0.000E+00  9.530E-12  1.344E-13  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 824.0  158.03  8.153E+00  0.000E+00  7.832E-12  9.591E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 825.0  157.18  8.019E+00  0.000E+00  6.420E-12  6.817E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 826.0  156.32  7.887E+00  0.000E+00  5.251E-12  4.825E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 827.0  155.47  7.756E+00  0.000E+00  4.284E-12  3.401E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 828.0  154.61  7.627E+00  0.000E+00  3.486E-12  2.386E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 829.0  153.76  7.499E+00  0.000E+00  2.829E-12  1.667E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 830.0  152.90  7.372E+00  0.000E+00  2.290E-12  1.159E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 831.0  152.04  7.247E+00  0.000E+00  1.849E-12  8.018E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 832.0  151.18  7.124E+00  0.000E+00  1.488E-12  5.522E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 833.0  150.32  7.002E+00  0.000E+00  1.195E-12  3.785E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 834.0  149.46  6.881E+00  0.000E+00  9.568E-13  2.581E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 835.0  148.60  6.762E+00  0.000E+00  7.638E-13  1.751E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 836.0  147.74  6.644E+00  0.000E+00  6.079E-13  1.182E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 837.0  146.87  6.527E+00  0.000E+00  4.824E-13  7.938E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 838.0  146.01  6.412E+00  0.000E+00  3.816E-13  5.301E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 839.0  145.14  6.298E+00  0.000E+00  3.009E-13  3.521E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 840.0  144.27  6.186E+00  0.000E+00  2.365E-13  2.325E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 841.0  143.41  6.075E+00  0.000E+00  1.853E-13  1.527E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
 842.0  142.54  5.965E+00  0.000E+00  1.447E-13  9.969E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
