  1198.0     79.60   1.1236E+00  0.843  0.152  4.93E-03  1.70E-33  9.62E-27  1.90E-12  0.00E+00  7.57E-34
  1197.0     80.55   1.1593E+00  0.843  0.152  4.93E-03  4.40E-33  2.28E-26  3.42E-12  0.00E+00  1.95E-33
  1196.0     81.49   1.1957E+00  0.843  0.152  4.93E-03  1.12E-32  5.31E-26  6.05E-12  0.00E+00  4.93E-33
  1195.0     82.44   1.2328E+00  0.843  0.152  4.93E-03  2.77E-32  1.21E-25  1.05E-11  0.00E+00  1.22E-32
  1194.0     83.38   1.2706E+00  0.843  0.152  4.93E-03  6.74E-32  2.69E-25  1.80E-11  0.00E+00  2.96E-32
  1193.0     84.32   1.3092E+00  0.843  0.152  4.93E-03  1.61E-31  5.89E-25  3.02E-11  0.00E+00  7.03E-32
  1192.0     85.25   1.3484E+00  0.843  0.152  4.93E-03  3.76E-31  1.26E-24  5.01E-11  0.00E+00  1.64E-31
  1191.0     86.19   1.3884E+00  0.843  0.152  4.93E-03  8.65E-31  2.66E-24  8.19E-11  0.00E+00  3.76E-31
  1190.0     87.12   1.4292E+00  0.843  0.152  4.93E-03  1.95E-30  5.52E-24  1.32E-10  0.00E+00  8.47E-31
  1189.0     88.05   1.4706E+00  0.843  0.152  4.93E-03  4.34E-30  1.12E-23  2.10E-10  0.00E+00  1.88E-30
  1188.0     88.98   1.5129E+00  0.843  0.152  4.93E-03  9.46E-30  2.25E-23  3.29E-10  0.00E+00  4.09E-30
  1187.0     89.91   1.5559E+00  0.843  0.152  4.93E-03  2.03E-29  4.44E-23  5.10E-10  0.00E+00  8.77E-30
  1186.0     90.83   1.5996E+00  0.843  0.152  4.93E-03  4.30E-29  8.62E-23  7.81E-10  0.00E+00  1.85E-29
  1185.0     91.76   1.6442E+00  0.843  0.152  4.93E-03  8.96E-29  1.65E-22  1.18E-09  0.00E+00  3.86E-29
  1184.0     92.68   1.6895E+00  0.843  0.152  4.93E-03  1.84E-28  3.11E-22  1.77E-09  0.00E+00  7.92E-29
  1183.0     93.60   1.7356E+00  0.843  0.152  4.93E-03  3.73E-28  5.79E-22  2.62E-09  0.00E+00  1.60E-28
  1182.0     94.52   1.7825E+00  0.843  0.152  4.93E-03  7.45E-28  1.06E-21  3.83E-09  0.00E+00  3.20E-28
  1181.0     95.44   1.8301E+00  0.843  0.152  4.93E-03  1.47E-27  1.93E-21  5.56E-09  0.00E+00  6.31E-28
  1180.0     96.35   1.8786E+00  0.843  0.152  4.93E-03  2.86E-27  3.45E-21  7.98E-09  0.00E+00  1.23E-27
  1179.0     97.26   1.9279E+00  0.843  0.152  4.93E-03  5.49E-27  6.10E-21  1.14E-08  0.00E+00  2.36E-27
  1178.0     98.17   1.9781E+00  0.843  0.152  4.93E-03  1.04E-26  1.07E-20  1.60E-08  0.00E+00  4.49E-27
  1177.0     99.08   2.0290E+00  0.843  0.152  4.93E-03  1.96E-26  1.84E-20  2.24E-08  0.00E+00  8.44E-27
  1176.0     99.99   2.0808E+00  0.843  0.152  4.93E-03  3.63E-26  3.15E-20  3.10E-08  0.00E+00  1.57E-26
  1175.0    100.90   2.1334E+00  0.843  0.152  4.93E-03  6.67E-26  5.32E-20  4.26E-08  0.00E+00  2.88E-26
  1174.0    101.80   2.1869E+00  0.843  0.152  4.93E-03  1.21E-25  8.90E-20  5.80E-08  0.00E+00  5.24E-26
  1173.0    102.71   2.2412E+00  0.843  0.152  4.93E-03  2.18E-25  1.47E-19  7.85E-08  0.00E+00  9.44E-26
  1172.0    103.61   2.2964E+00  0.843  0.152  4.93E-03  3.88E-25  2.42E-19  1.05E-07  0.00E+00  1.68E-25
  1171.0    104.51   2.3524E+00  0.843  0.152  4.93E-03  6.83E-25  3.93E-19  1.41E-07  0.00E+00  2.97E-25
  1170.0    105.41   2.4094E+00  0.843  0.152  4.93E-03  1.19E-24  6.33E-19  1.86E-07  0.00E+00  5.19E-25
  1169.0    106.30   2.4672E+00  0.843  0.152  4.93E-03  2.06E-24  1.01E-18  2.45E-07  0.00E+00  9.00E-25
  1168.0    107.20   2.5259E+00  0.843  0.152  4.93E-03  3.53E-24  1.60E-18  3.19E-07  0.00E+00  1.55E-24
  1167.0    108.09   2.5855E+00  0.843  0.152  4.93E-03  6.00E-24  2.51E-18  4.15E-07  0.00E+00  2.63E-24
  1166.0    108.98   2.6460E+00  0.843  0.152  4.93E-03  1.01E-23  3.90E-18  5.35E-07  0.00E+00  4.44E-24
  1165.0    109.87   2.7074E+00  0.843  0.152  4.93E-03  1.69E-23  6.02E-18  6.86E-07  0.00E+00  7.44E-24
  1164.0    110.76   2.7697E+00  0.843  0.152  4.93E-03  2.80E-23  9.21E-18  8.74E-07  0.00E+00  1.24E-23
  1163.0    111.65   2.8330E+00  0.843  0.152  4.93E-03  4.60E-23  1.40E-17  1.11E-06  0.00E+00  2.04E-23
  1162.0    112.54   2.8971E+00  0.843  0.152  4.93E-03  7.51E-23  2.11E-17  1.40E-06  0.00E+00  3.33E-23
  1161.0    113.42   2.9623E+00  0.843  0.152  4.93E-03  1.22E-22  3.16E-17  1.75E-06  0.00E+00  5.41E-23
  1160.0    114.31   3.0283E+00  0.843  0.152  4.93E-03  1.95E-22  4.71E-17  2.19E-06  0.00E+00  8.72E-23
  1159.0    115.19   3.0954E+00  0.843  0.152  4.93E-03  3.12E-22  6.95E-17  2.71E-06  0.00E+00  1.40E-22
  1158.0    116.07   3.1633E+00  0.843  0.152  4.93E-03  4.94E-22  1.02E-16  3.35E-06  0.00E+00  2.22E-22
  1157.0    116.95   3.2323E+00  0.843  0.152  4.93E-03  7.78E-22  1.49E-16  4.12E-06  0.00E+00  3.50E-22
  1156.0    117.83   3.3022E+00  0.843  0.152  4.93E-03  1.22E-21  2.15E-16  5.04E-06  0.00E+00  5.50E-22
  1155.0    118.70   3.3731E+00  0.843  0.152  4.93E-03  1.89E-21  3.10E-16  6.14E-06  0.00E+00  8.56E-22
  1154.0    119.58   3.4450E+00  0.843  0.152  4.93E-03  2.92E-21  4.44E-16  7.44E-06  0.00E+00  1.33E-21
  1153.0    120.45   3.5179E+00  0.843  0.152  4.93E-03  4.47E-21  6.32E-16  8.99E-06  0.00E+00  2.04E-21
  1152.0    121.32   3.5918E+00  0.843  0.152  4.93E-03  6.82E-21  8.94E-16  1.08E-05  0.00E+00  3.12E-21
  1151.0    122.19   3.6668E+00  0.843  0.152  4.93E-03  1.03E-20  1.26E-15  1.29E-05  0.00E+00  4.75E-21
  1150.0    123.06   3.7427E+00  0.843  0.152  4.93E-03  1.56E-20  1.76E-15  1.54E-05  0.00E+00  7.18E-21
  1149.0    123.93   3.8197E+00  0.843  0.152  4.93E-03  2.33E-20  2.45E-15  1.84E-05  0.00E+00  1.08E-20
  1148.0    124.80   3.8977E+00  0.843  0.152  4.93E-03  3.48E-20  3.39E-15  2.17E-05  0.00E+00  1.61E-20
  1147.0    125.66   3.9768E+00  0.843  0.152  4.93E-03  5.16E-20  4.66E-15  2.56E-05  0.00E+00  2.40E-20
  1146.0    126.53   4.0569E+00  0.843  0.152  4.93E-03  7.60E-20  6.39E-15  3.01E-05  0.00E+00  3.55E-20
  1145.0    127.39   4.1381E+00  0.843  0.152  4.93E-03  1.11E-19  8.71E-15  3.53E-05  0.00E+00  5.22E-20
  1144.0    128.25   4.2204E+00  0.843  0.152  4.93E-03  1.63E-19  1.18E-14  4.12E-05  0.00E+00  7.64E-20
  1143.0    129.11   4.3037E+00  0.843  0.152  4.93E-03  2.36E-19  1.60E-14  4.79E-05  0.00E+00  1.11E-19
  1142.0    129.96   4.3882E+00  0.843  0.152  4.93E-03  3.41E-19  2.14E-14  5.56E-05  0.00E+00  1.61E-19
  1141.0    130.82   4.4737E+00  0.843  0.152  4.93E-03  4.90E-19  2.87E-14  6.42E-05  0.00E+00  2.32E-19
  1140.0    131.67   4.5604E+00  0.843  0.152  4.93E-03  7.00E-19  3.82E-14  7.40E-05  0.00E+00  3.33E-19
  1139.0    132.52   4.6481E+00  0.843  0.152  4.93E-03  9.97E-19  5.07E-14  8.50E-05  0.00E+00  4.76E-19
  1138.0    133.37   4.7370E+00  0.843  0.152  4.93E-03  1.41E-18  6.69E-14  9.74E-05  0.00E+00  6.76E-19
  1137.0    134.22   4.8271E+00  0.843  0.152  4.93E-03  1.99E-18  8.80E-14  1.11E-04  0.00E+00  1.08E-18
  1136.0    135.08   4.9183E+00  0.843  0.152  4.93E-03  2.90E-18  1.16E-13  1.23E-04  0.00E+00  2.12E-18
  1135.0    135.93   5.0106E+00  0.843  0.152  4.93E-03  4.65E-18  1.51E-13  1.23E-04  0.00E+00  3.36E-18
  1134.0    136.79   5.1041E+00  0.843  0.152  4.93E-03  7.37E-18  1.97E-13  1.23E-04  0.00E+00  5.33E-18
  1133.0    137.64   5.1988E+00  0.843  0.152  4.93E-03  1.16E-17  2.56E-13  1.23E-04  0.00E+00  8.43E-18
  1132.0    138.49   5.2946E+00  0.843  0.152  4.93E-03  1.82E-17  3.32E-13  1.23E-04  0.00E+00  1.32E-17
  1131.0    139.34   5.3915E+00  0.843  0.152  4.93E-03  2.83E-17  4.28E-13  1.23E-04  0.00E+00  2.06E-17
