Frequency (Hz),N,M,L,Absorption (dB/km),2_ Absorption ,Refraction,2_ Refraction,Pressure (bars),2_ Pressure ,Temperature K,2_ Temperature ,2_ Dielectric,2_ Transmissivity,2_ Instrumentation _wave ,Argon Refrac,2_ Refraction Ar,T Argon K,P Argon (bars) ,Ideal H2O conc,Ideal He conc,Ideal H2 conc,H2O Hygrometer Partial Pressure (mbars),2_ Hygrometer ,H2 density (g/m**3),He density (g/m**3),H2O density (g/m**3),X H2O ,X He mole fraction,X H2 mole fraction,Quality Flag
4277513800,0,2,6,2.099780867,0.334165916,7360.81844,0.853852119,40.18821041,0.041367899,523.15,0.566666667,6.66584E-06,0.31436897,0.004412723,7360.980347,0.853242122,523.15,50.5104958,0.081861321,0.123948722,0.794189957,NaN,0,1445.231843,447.8367938,1378.319504,0.084510999,0.123591015,0.791897986,0
5032252812,0,3,6,2.653461033,0.187738911,7355.288736,0.853805771,40.18821041,0.041367899,523.15,0.566666667,4.63806E-06,0.154942382,0.003376945,7355.433867,0.853430585,523.15,50.49980313,0.081861321,0.123948722,0.794189957,NaN,0,1445.231843,447.8367938,1378.319504,0.084510999,0.123591015,0.791897986,0
5251012974,0,2,8,2.80674354,0.431952253,7365.165661,0.857714538,40.18821041,0.041367899,523.15,0.566666667,3.33411E-05,0.410847566,0.005213095,7364.150658,0.853833813,523.2,50.50268205,0.081861321,0.123948722,0.794189957,NaN,0,1445.231843,447.8367938,1378.319504,0.084510999,0.123591015,0.791897986,0
5882155498,0,3,8,3.703147449,1.187934559,7359.281272,0.871916552,40.18821041,0.041367899,523.15,0.566666667,7.45377E-06,0.255524909,0.017634439,7357.855577,0.855297328,523.25,50.49551665,0.081861321,0.123948722,0.794189957,NaN,0,1445.231843,447.8367938,1378.319504,0.084510999,0.123591015,0.791897986,0
1491159703,0,1,1,0.233287796,0.01567223,9139.368265,0.854149225,65.71946119,0.041367899,523.25,0.5668,9.96602E-07,0.015556258,0.00033042,9138.01139,0.854217419,523.35,62.78419595,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
1792756187,0,1,2,0.330301339,0.070309825,9152.598724,0.854175191,65.71946119,0.041367899,523.25,0.5668,1.33872E-07,0.070289394,0.001178217,9151.210275,0.8542352,523.35,62.79965715,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
2205551673,0,1,3,0.519678005,0.094399365,9162.592457,0.854320057,65.71946119,0.041367899,523.25,0.5668,7.94446E-07,0.094187512,0.002067937,9161.031633,0.85460321,523.35,62.80243026,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
2769186984,0,2,2,0.78813059,0.056203842,9140.535971,0.854162837,65.71946119,0.041367899,523.25,0.5668,1.43001E-07,0.047704942,0.000921711,9139.32545,0.85412116,523.35,62.7886907,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
3052701771,0,2,3,0.968032793,0.147262277,9147.799955,0.854209649,65.71946119,0.041367899,523.25,0.5668,4.06455E-06,0.144812708,0.001028879,9146.304326,0.85419601,523.35,62.79179974,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
3410238070,0,2,4,1.267443967,0.170082495,9154.689471,0.85419548,65.71946119,0.041367899,523.25,0.5668,6.07119E-06,0.169433845,0.002231145,9153.174925,0.854272269,523.35,62.79682022,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
4039820977,0,3,3,1.702480325,0.114889319,9141.848963,0.85424042,65.71946119,0.041367899,523.25,0.5668,6.57353E-07,0.027867757,0.002063468,9141.08252,0.854258893,523.3,62.79026621,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
4269868152,0,2,6,2.032277668,0.336594194,9164.957257,0.854351248,65.71946119,0.041367899,523.25,0.5668,4.75482E-07,0.333154394,0.004333349,9164.945298,0.854405721,523.25,62.80364801,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
5023261781,0,3,6,2.581665923,0.166782117,9155.588252,0.854683453,65.71946119,0.041367899,523.25,0.5668,4.29769E-06,0.14322677,0.003354,9155.004687,0.854558455,523.3,62.79480295,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
5241629735,0,2,8,2.761672662,0.425942105,9170.70828,0.855526523,65.71946119,0.041367899,523.25,0.5668,8.40215E-06,0.417164677,0.006626475,9169.215088,0.856717139,523.35,62.80287033,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
5871642790,0,3,8,3.491856036,0.683504289,9162.540913,0.856740397,65.71946119,0.041367899,523.25,0.5668,2.66022E-05,0.261334516,0.012938321,9160.955755,0.854903927,523.35,62.78923826,0.050059144,0.075796076,0.874144779,NaN,0,2597.585808,447.8367938,1378.319504,0.051802144,0.07575676,0.872441096,0
1488605368,0,1,1,0.223020203,0.018019421,10865.41075,0.855143027,90.62604937,0.041367899,523.15,0.566666667,4.66261E-07,0.017993845,0.000307759,10866.28693,0.855991321,523.1,74.6616576,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
1789684969,0,1,2,0.303551176,0.063736248,10883.37491,0.855153468,90.62604937,0.041367899,523.15,0.566666667,3.76339E-07,0.063699465,0.001070498,10884.85771,0.855310927,523.05,74.63827515,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
2201772568,0,1,3,0.486688915,0.087310245,10897.15201,0.855248671,90.62604937,0.041367899,523.15,0.566666667,1.13205E-06,0.087277586,0.002152668,10898.69961,0.855754525,523.05,74.64321165,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
2764443727,0,2,2,0.760483303,0.054528355,10866.8892,0.855171373,90.62604937,0.041367899,523.15,0.566666667,2.23403E-07,0.050238615,0.000913065,10869.40128,0.855139906,522.95,74.62304238,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
3047472261,0,2,3,0.935809211,0.150365167,10876.92217,0.855206377,90.62604937,0.041367899,523.15,0.566666667,2.74778E-06,0.146932517,0.001024608,10879.61389,0.855214069,522.95,74.63300104,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
3404396538,0,2,4,1.212538925,0.169165756,10886.00381,0.855205325,90.62604937,0.041367899,523.15,0.566666667,1.31966E-06,0.169077121,0.002043406,10888.695,0.855251828,522.95,74.63611008,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
4032900981,0,3,3,1.664676064,0.196887673,10868.44323,0.855278173,90.62604937,0.041367899,523.15,0.566666667,7.75939E-07,0.024954759,0.002384765,10869.59242,0.855331638,523.05,74.62604728,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
4262553273,0,2,6,2.008366456,0.333728211,10899.91602,0.855377416,90.62604937,0.041367899,523.15,0.566666667,1.59384E-06,0.321442383,0.002850846,10901.45131,0.85531611,523.05,74.64302185,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
5014657333,0,3,6,2.49786955,0.186704326,10887.15754,0.855567669,90.62604937,0.041367899,523.15,0.566666667,3.15473E-06,0.156232912,0.002400509,10888.41449,0.855372214,523.05,74.63091995,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
5232649676,0,2,8,2.67469869,0.413772091,10907.75838,0.85617075,90.62604937,0.041367899,523.15,0.566666667,7.67933E-06,0.403272055,0.00466464,10909.4088,0.855999988,523.05,74.64554301,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
5861584882,0,3,8,3.451819879,0.972591005,10896.63199,0.855795656,90.62604937,0.041367899,523.15,0.566666667,2.88973E-06,0.248945422,0.007686804,10898.05416,0.855976762,523.05,74.62833665,0.036301483,0.054965182,0.908733335,NaN,0,3676.120848,447.8367938,1378.319504,0.038027084,0.055611766,0.90636115,0
1500526698,0,1,1,0.02890457,0.020200689,3001.270055,0.867963397,1.85683,0.001178066,523.1,0.5666,3.06633E-07,0.019906633,0.000662002,2999.294196,0.867665937,523.3,20.343945,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
1804019082,0,1,2,0.021762494,0.066774967,3001.291686,0.867758136,1.85683,0.001178066,523.1,0.5666,1.0331E-06,0.066742852,0.001142924,2999.348187,0.868024083,523.3,20.342955,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
2219409162,0,1,3,0.079068373,0.089279249,3001.267309,0.867830644,1.85683,0.001178066,523.1,0.5666,8.48461E-07,0.08921376,0.001268028,2999.823589,0.867687488,523.25,20.339985,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
2786582664,0,2,2,0.095953416,0.053134197,3001.383552,0.867618736,1.85683,0.001178066,523.1,0.5666,1.15141E-06,0.051155929,0.00067587,3000.23265,0.867666253,523.25,20.35186,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
3071879833,0,2,3,0.115634328,0.128271375,3001.097929,0.867647357,1.85683,0.001178066,523.1,0.5666,2.51836E-06,0.128083815,0.001142929,2999.865646,0.867600975,523.25,20.345985,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
3431662417,0,2,4,0.095016305,0.218576402,3001.659872,0.867688737,1.85683,0.001178066,523.1,0.5666,1.22344E-05,0.217707259,0.001378753,2999.716169,0.867663536,523.25,20.344995,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
4065198636,0,3,3,0.208874363,0.100388399,3002.664958,0.8677393,1.85683,0.001178066,523.1,0.5666,1.35285E-06,0.029313897,0.006139107,3000.173985,0.871226943,523.25,20.34916,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
4296695761,0,2,6,0.24890477,0.319635845,3002.074966,0.867817227,1.85683,0.001178066,523.1,0.5666,7.73374E-06,0.317328335,0.005346842,2999.027256,0.872665038,523.25,20.340195,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
5054815444,0,3,6,0.287184453,0.172904842,3002.774371,0.867895487,1.85683,0.001178066,523.1,0.5666,1.03087E-06,0.172090691,0.002567353,3000.066757,0.86784249,523.25,20.34523,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
5274557895,0,2,8,0.412079903,0.434974658,3003.004161,0.868992119,1.85683,0.001178066,523.1,0.5666,3.64896E-05,0.411985323,0.004577636,2999.887557,0.868171793,523.25,20.33629,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
5908529694,0,3,8,0.311373143,0.242980279,3002.263368,0.869103701,1.85683,0.001178066,523.1,0.5666,2.92431E-05,0.216264142,0.009386489,2999.260228,0.868432744,523.25,20.340085,1,0,0,NaN,0,0,0,774.0803603,1,0,0,0
1500211309,0,1,1,0.033608237,0.0198407,3210.155501,0.868181717,13.63059,0.00739465,523.05,0.566533333,8.25324E-08,0.019814884,0.000365267,3210.005041,0.869278717,523.05,21.86270914,0.136225211,0.863774789,0,NaN,0,0,1077.892282,774.0803603,0.137599237,0.862400763,0,0
2218943031,0,1,3,0.059809547,0.088775228,3213.878895,0.868293675,13.63059,0.00739465,523.05,0.566533333,5.06932E-06,0.088765585,0.00120097,3213.540172,0.870380558,523.05,21.85484911,0.136225211,0.863774789,0,NaN,0,0,1077.892282,774.0803603,0.137599237,0.862400763,0,0
2785997045,0,2,2,0.111328329,0.052763427,3210.463836,0.868160027,13.63059,0.00739465,523.05,0.566533333,5.50229E-07,0.050484151,0.00052386,3211.658589,0.869090537,522.95,21.87093,0.136225211,0.863774789,0,NaN,0,0,1077.892282,774.0803603,0.137599237,0.862400763,0,0
3071234496,0,2,3,0.138743944,0.129903201,3211.319068,0.868167112,13.63059,0.00739465,523.05,0.566533333,4.33994E-06,0.129856646,0.000783711,3213.646391,0.868767297,522.85,21.86510103,0.136225211,0.863774789,0,NaN,0,0,1077.892282,774.0803603,0.137599237,0.862400763,0,0
3430941604,0,2,4,0.146413731,0.216474958,3212.294661,0.868224899,13.63059,0.00739465,523.05,0.566533333,4.26886E-06,0.216003095,0.000918546,3214.931293,0.86865655,522.85,21.86520775,0.136225211,0.863774789,0,NaN,0,0,1077.892282,774.0803603,0.137599237,0.862400763,0,0
4064344533,0,3,3,0.243651453,0.032920289,3210.522349,0.868242755,13.63059,0.00739465,523.05,0.566533333,6.44171E-07,0.028932897,0.001649467,3212.918146,0.868706929,522.85,21.86838565,0.136225211,0.863774789,0,NaN,0,0,1077.892282,774.0803603,0.137599237,0.862400763,0,0
4295793363,0,2,6,0.246596321,0.327062134,3213.614772,0.868271577,13.63059,0.00739465,523.05,0.566533333,9.16838E-07,0.322679064,0.001929533,3216.394637,0.868668395,522.85,21.85709362,0.136225211,0.863774789,0,NaN,0,0,1077.892282,774.0803603,0.137599237,0.862400763,0,0
5053753695,0,3,6,0.346377445,0.178950627,3212.864405,0.868684767,13.63059,0.00739465,523.05,0.566533333,2.2111E-06,0.177564651,0.003286593,3215.618932,0.868668976,522.85,21.85891634,0.136225211,0.863774789,0,NaN,0,0,1077.892282,774.0803603,0.137599237,0.862400763,0,0
5273450004,0,2,8,0.464542585,0.395861559,3215.363232,0.872010221,13.63059,0.00739465,523.05,0.566533333,2.57312E-06,0.395265599,0.009206336,3218.285761,0.869404017,522.85,21.85128837,0.136225211,0.863774789,0,NaN,0,0,1077.892282,774.0803603,0.137599237,0.862400763,0,0
5907289547,0,3,8,0.563869035,0.256692582,3213.273865,0.872769772,13.63059,0.00739465,523.05,0.566533333,4.71949E-06,0.217184362,0.012277524,3216.133608,0.870287053,522.85,21.85374633,0.136225211,0.863774789,0,NaN,0,0,1077.892282,774.0803603,0.137599237,0.862400763,0,0
1499418030,0,1,1,0.03857601,0.019228126,3737.698056,0.868573364,21.01545,0.00739465,523.15,0.566666667,1.10611E-07,0.019219984,0.000524063,3737.691429,0.868620343,523.15,25.39545026,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
1802685995,0,1,2,0.038353501,0.06729029,3741.204215,0.868625596,21.01545,0.00739465,523.15,0.566666667,2.20784E-06,0.067275798,0.001348807,3741.711013,0.868551308,523.1,25.39068342,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
2217769203,0,1,3,0.058020476,0.091153683,3743.749206,0.868720282,21.01545,0.00739465,523.15,0.566666667,3.8874E-07,0.090957882,0.00238488,3745.16108,0.868734215,523.05,25.38882004,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
2784523936,0,2,2,0.122749427,0.051677336,3738.075489,0.868594083,21.01545,0.00739465,523.15,0.566666667,1.76355E-06,0.047902958,0.000749575,3739.165752,0.868546874,523.05,25.39922274,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
3069610128,0,2,3,0.144908473,0.133077278,3739.703902,0.868604058,21.01545,0.00739465,523.15,0.566666667,9.55886E-07,0.13291649,0.001142219,3741.066726,0.868602269,523.05,25.39608719,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
3429127177,0,2,4,0.132676853,0.224437506,3741.300097,0.868650933,21.01545,0.00739465,523.15,0.566666667,5.3018E-06,0.224249709,0.002437231,3742.037773,0.86862699,523.1,25.39246378,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
4062195705,0,3,3,0.263889914,0.073797232,3738.147867,0.86872268,21.01545,0.00739465,523.15,0.566666667,1.98254E-06,0.02798325,0.002393034,3738.861039,0.868610154,523.1,25.39875689,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
4293520778,0,2,6,0.242464975,0.352613006,3743.679385,0.868927775,21.01545,0.00739465,523.15,0.566666667,2.14104E-05,0.352528973,0.003668777,3744.986539,0.868738659,523.05,25.38468844,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
5051081220,0,3,6,0.372926727,0.174237671,3741.929109,0.868838995,21.01545,0.00739465,523.15,0.566666667,1.94704E-06,0.171002625,0.004011199,3741.868062,0.869011319,523.15,25.39000583,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
5270663406,0,2,8,0.396469836,0.405342655,3745.455865,0.870462147,21.01545,0.00739465,523.15,0.566666667,2.94227E-05,0.403164096,0.005993011,3747.074185,0.869368618,523.05,25.38682624,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
5904165463,0,3,8,0.494238446,0.244035681,3743.0632,0.870046419,21.01545,0.00739465,523.15,0.566666667,3.5161E-05,0.243381936,0.008018986,3743.908904,0.869225237,523.1,25.39220969,0.088355472,0.560243059,0.351401469,NaN,0,342.7656368,1077.892282,774.0803603,0.089089989,0.558369917,0.352540093,0
1496461621,0,1,1,0.044085721,0.015190652,5714.409119,0.869478257,48.73716278,0.041367899,523.05,0.566533333,1.38032E-06,0.015136185,0.000309902,5715.146515,0.869503829,523,38.88155287,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
1799131284,0,1,2,0.051182693,0.063877507,5723.140521,0.869487465,48.73716278,0.041367899,523.05,0.566533333,1.88522E-06,0.063872045,0.000799966,5723.916028,0.8695274,523,38.88203904,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
2213395600,0,1,3,0.067653082,0.0835765,5729.658951,0.869558549,48.73716278,0.041367899,523.05,0.566533333,4.73419E-06,0.083550468,0.001914425,5730.89676,0.869600966,522.95,38.88112938,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
2779033647,0,2,2,0.155830908,0.048657638,5715.237539,0.86948185,48.73716278,0.041367899,523.05,0.566533333,6.24911E-07,0.046475741,0.000523473,5716.346612,0.869548491,522.95,38.89115262,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
3063557466,0,2,3,0.188618529,0.135574163,5719.74802,0.869477616,48.73716278,0.041367899,523.05,0.566533333,8.18175E-07,0.135561267,0.00121324,5721.085954,0.869475433,522.95,38.88935023,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
3422363969,0,2,4,0.182434084,0.198570873,5724.413339,0.869695347,48.73716278,0.041367899,523.05,0.566533333,4.79936E-07,0.198337769,0.001545104,5725.78082,0.869481306,522.95,38.8854524,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
4054186124,0,3,3,0.334135505,0.029993126,5715.537375,0.869726624,48.73716278,0.041367899,523.05,0.566533333,4.6197E-08,0.029949342,0.001619145,5716.152386,0.869528109,523,38.88898942,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
4285051962,0,2,6,0.29222486,0.304791784,5730.810947,0.869625287,48.73716278,0.041367899,523.05,0.566533333,3.88552E-06,0.304671625,0.003375269,5731.375655,0.869698928,523,38.88161555,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
5041120713,0,3,6,0.487594283,0.154910156,5725.046251,0.869770048,48.73716278,0.041367899,523.05,0.566533333,8.35222E-07,0.1547236,0.003170068,5726.410746,0.86964365,522.95,38.88466809,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
5260266076,0,2,8,0.515812862,0.443870546,5735.008111,0.870411263,48.73716278,0.041367899,523.05,0.566533333,1.17895E-05,0.443833538,0.003946023,5736.505829,0.870136135,522.95,38.88528131,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
5892520534,0,3,8,0.726065398,0.41903382,5729.220754,0.870339702,48.73716278,0.041367899,523.05,0.566533333,3.36286E-06,0.249783098,0.005697509,5730.634335,0.869803228,522.95,38.8837364,0.038098853,0.241576639,0.720324508,NaN,0,1605.177966,1077.892282,774.0803603,0.038761543,0.242937279,0.718301178,0
1493842060,0,1,1,0.055856697,0.014569941,7471.203235,0.870712106,73.83476215,0.041367899,523.1,0.5666,2.85294E-07,0.014542029,0.000452146,7470.559929,0.870728968,523.1,50.87813441,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
1795980377,0,1,2,0.064526166,0.063947357,7485.209823,0.870730987,73.83476215,0.041367899,523.1,0.5666,6.34554E-07,0.063897674,0.001273463,7485.136673,0.871110957,523.05,50.88601647,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
2209518475,0,1,3,0.095087081,0.088293281,7495.464009,0.870860791,73.83476215,0.041367899,523.1,0.5666,8.75342E-07,0.088221857,0.001984877,7494.718594,0.870884357,523.1,50.88650264,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
2774168536,0,2,2,0.186443757,0.050086679,7472.57233,0.870735876,73.83476215,0.041367899,523.1,0.5666,4.48583E-07,0.048725397,0.000691412,7472.521051,0.870699881,523.05,50.88177815,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
3058193217,0,2,3,0.235734953,0.145119505,7479.974591,0.870750655,73.83476215,0.041367899,523.1,0.5666,1.30788E-06,0.144912669,0.001127755,7479.916281,0.870722404,523.05,50.88497806,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
3416371040,0,2,4,0.251476902,0.192749172,7486.330845,0.870813061,73.83476215,0.041367899,523.1,0.5666,2.0456E-06,0.192481129,0.001453795,7486.913593,0.870747918,523.05,50.88478664,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
4047088413,0,3,3,0.398659889,0.028982003,7471.880498,0.870853816,73.83476215,0.041367899,523.1,0.5666,1.27412E-06,0.028273987,0.002433378,7473.232964,0.870798296,523.05,50.88688378,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
4277548472,0,2,6,0.451618368,0.318489192,7495.168894,0.870909847,73.83476215,0.041367899,523.1,0.5666,3.32759E-06,0.318266494,0.006194652,7495.844238,0.874322195,523.1,50.8869058,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
5032293796,0,3,6,0.590471072,0.165469049,7486.456758,0.871287887,73.83476215,0.041367899,523.1,0.5666,8.62759E-08,0.159806748,0.003536478,7487.814242,0.871585607,523.05,50.88478664,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
5251051621,0,2,8,0.781851372,0.445555385,7502.023308,0.87152751,73.83476215,0.041367899,523.1,0.5666,3.21941E-05,0.444360757,0.004261072,7503.763667,0.871555857,523.05,50.89101538,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
5882199493,0,3,8,0.982479813,0.340530513,7493.542326,0.871603324,73.83476215,0.041367899,523.1,0.5666,1.32705E-05,0.267594703,0.00712676,7495.041055,0.871270045,523.05,50.88410905,0.025148452,0.159460932,0.815390615,NaN,0,2720.23945,1077.892282,774.0803603,0.025858631,0.162068508,0.812072861,0
1492304544,0,1,1,0.057157882,0.015076115,8505.094032,0.871503717,88.66221708,0.041367899,523.1083333,0.566611111,2.3519E-07,0.015052509,0.000361224,8503.296973,0.871228422,523.2,57.95892338,0.020942743,0.132793431,0.846263826,NaN,0,3367.361891,1077.892282,774.0803603,0.02167193,0.135828436,0.842499633,0
1794132501,0,1,2,0.068924703,0.064398553,8521.418444,0.87156418,88.66221708,0.041367899,523.1083333,0.566611111,4.08872E-07,0.064371558,0.001051522,8520.226773,0.871219725,523.15,57.96233504,0.020942743,0.132793431,0.846263826,NaN,0,3367.361891,1077.892282,774.0803603,0.02167193,0.135828436,0.842499633,0
2207244952,0,1,3,0.11046509,0.092877094,8533.715483,0.871547277,88.66221708,0.041367899,523.1083333,0.566611111,4.59112E-07,0.092847907,0.002326168,8530.860794,0.871285345,523.25,57.95974835,0.020942743,0.132793431,0.846263826,NaN,0,3367.361891,1077.892282,774.0803603,0.02167193,0.135828436,0.842499633,0
2771315225,0,2,2,0.198811789,0.058193689,8506.013346,0.8716834,88.66221708,0.041367899,523.1083333,0.566611111,2.53541E-07,0.056694881,0.000772304,8504.258632,0.871298747,523.2,57.9536907,0.020942743,0.132793431,0.846263826,NaN,0,3367.361891,1077.892282,774.0803603,0.02167193,0.135828436,0.842499633,0
3055048202,0,2,3,0.240813697,0.141182812,8514.665223,0.871840869,88.66221708,0.041367899,523.1083333,0.566611111,2.12083E-06,0.141110254,0.00097818,8513.315051,0.871237589,523.15,57.95364665,0.020942743,0.132793431,0.846263826,NaN,0,3367.361891,1077.892282,774.0803603,0.02167193,0.135828436,0.842499633,0
3412858804,0,2,4,0.264612238,0.185204544,8522.113469,0.871473205,88.66221708,0.041367899,523.1083333,0.566611111,2.68154E-07,0.184331167,0.001574211,8520.770945,0.871347956,523.2,57.95265229,0.020942743,0.132793431,0.846263826,NaN,0,3367.361891,1077.892282,774.0803603,0.02167193,0.135828436,0.842499633,0
4042928647,0,3,3,0.421286426,0.047730181,8504.733977,0.871353605,88.66221708,0.041367899,523.1083333,0.566611111,1.22952E-06,0.029017774,0.001134013,8504.858078,0.871316895,523.15,57.95059581,0.020942743,0.132793431,0.846263826,NaN,0,3367.361891,1077.892282,774.0803603,0.02167193,0.135828436,0.842499633,0
4273150438,0,2,6,0.459086363,0.347383742,8533.074422,0.87149478,88.66221708,0.041367899,523.1083333,0.566611111,9.95206E-06,0.346398109,0.002587122,8532.984995,0.871529745,523.15,57.95119039,0.020942743,0.132793431,0.846263826,NaN,0,3367.361891,1077.892282,774.0803603,0.02167193,0.135828436,0.842499633,0
